event_id,trip_id,driver_id,passenger_id,reservation_id,event_type,reservation_status,departure_city,destination_city,route,price_per_seat,seats_total,seats_change,price_category,event_ts,trip_publish_ts,trip_departure_ts,annee,mois,jour,heure,trimestre,trimestre_label,mois_nom,jour_semaine,jour_semaine_num,semaine,date,periode_journee,driver_name,passenger_name
EVTNKYP1M2VC8,TRP0846,DRV0038,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Gabes,Beja,Gabes → Beja,14.4,4,0,Standard,2025-11-01 21:35:00,2025-11-01 21:35:00,2025-11-10 00:35:00,2025,11,1,21,4,T4,November,Saturday,5,44,2025-11-01,Soir,Ilyes Dali,Pas de passager
EVTVI0UYC42LG,TRP1831,DRV0026,PAS0344,RSVNJ5RV9JNV1,reservation_created,active,Tozeur,Kebili,Tozeur → Kebili,14.0,2,1,Standard,2025-11-01 22:15:52,2025-10-21 07:10:00,2025-11-08 13:10:00,2025,11,1,22,4,T4,November,Saturday,5,44,2025-11-01,Nuit,Mariem Trabelsi,Asma Trabelsi
EVTTQU4X3SUYB,TRP0171,DRV0005,PAS0043,RSV72E0F9F4U5,reservation_created,active,Ariana,Monastir,Ariana → Monastir,13.6,3,1,Standard,2025-11-01 22:56:50,2025-10-14 06:10:00,2025-11-02 09:10:00,2025,11,1,22,4,T4,November,Saturday,5,44,2025-11-01,Nuit,Aziz Khelifi,Rim Karray
EVT5MPTBGZ7DC,TRP0240,DRV0039,PAS0102,RSVTFOE5EATO4,reservation_created,active,Kebili,Nabeul,Kebili → Nabeul,29.0,2,1,Premium,2025-11-01 23:33:09,2025-11-01 08:05:00,2025-11-05 15:05:00,2025,11,1,23,4,T4,November,Saturday,5,44,2025-11-01,Nuit,Sami Guezguez,Ameni Bouazizi
EVTJXOHNH6A14,TRP1153,DRV0027,PAS0443,RSVIEBKDLVU0C,reservation_created,active,Nabeul,Tozeur,Nabeul → Tozeur,21.8,3,1,Premium,2025-11-02 00:38:02,2025-10-31 06:30:00,2025-11-02 07:30:00,2025,11,2,0,4,T4,November,Sunday,6,44,2025-11-02,Nuit,Ahmed Ferjani,Rim Khelifi
EVTLJL2VX7RPG,TRP0245,DRV0050,PAS0474,RSV2GIPT3JMJ0,reservation_created,active,Sfax,Beja,Sfax → Beja,8.8,3,1,Économique,2025-11-02 00:41:45,2025-10-13 02:15:00,2025-11-03 03:15:00,2025,11,2,0,4,T4,November,Sunday,6,44,2025-11-02,Nuit,Wassim Dali,Ameni Jebali
EVT1ZJMKFU904,TRP0068,DRV0029,PAS0361,RSVMS8IJJUNWU,reservation_created,active,Bizerte,Beja,Bizerte → Beja,15.2,4,1,Standard,2025-11-02 03:46:03,2025-10-22 07:50:00,2025-11-02 14:50:00,2025,11,2,3,4,T4,November,Sunday,6,44,2025-11-02,Nuit,Hedi Karray,Hedi Hammami
EVTVVQ1BDZDHV,TRP1210,DRV0060,PAS0178,RSVY1CPD1BGMW,reservation_created,active,Tunis,Gafsa,Tunis → Gafsa,10.5,3,1,Standard,2025-11-02 04:10:51,2025-10-21 07:45:00,2025-11-04 07:45:00,2025,11,2,4,4,T4,November,Sunday,6,44,2025-11-02,Nuit,Youssef Khelifi,Youssef Chaabane
EVTBZ5X04SAM1,TRP2020,DRV0040,PAS0351,RSVX39DYJIOAQ,reservation_created,active,Tozeur,Ariana,Tozeur → Ariana,23.0,4,1,Premium,2025-11-02 04:41:32,2025-10-29 02:55:00,2025-11-08 07:55:00,2025,11,2,4,4,T4,November,Sunday,6,44,2025-11-02,Nuit,Mehdi Hammami,Wassim Zouari
EVTB00CQP67OA,TRP0425,DRV0040,PAS0213,RSVJEOXE6CCFA,reservation_created,active,Hammamet,Jendouba,Hammamet → Jendouba,22.2,4,1,Premium,2025-11-02 05:12:20,2025-10-30 06:55:00,2025-11-11 17:55:00,2025,11,2,5,4,T4,November,Sunday,6,44,2025-11-02,Nuit,Mehdi Hammami,Asma Hammami
EVT9RKP2YAHBT,TRP2217,DRV0055,PAS0385,RSVCWWK4UKGGO,reservation_created,active,Hammamet,Manouba,Hammamet → Manouba,6.8,2,1,Économique,2025-11-02 05:56:48,2025-10-30 13:55:00,2025-11-04 18:55:00,2025,11,2,5,4,T4,November,Sunday,6,44,2025-11-02,Nuit,Sami Zouari,Skander Hammami
EVT0Y921HH0KD,TRP2301,DRV0034,PAS0442,RSVJQD8FDT2KA,reservation_created,active,Jendouba,Gafsa,Jendouba → Gafsa,16.6,2,1,Standard,2025-11-02 07:22:07,2025-10-24 15:40:00,2025-11-03 00:40:00,2025,11,2,7,4,T4,November,Sunday,6,44,2025-11-02,Matin,Mariem Bouslama,Skander Bouslama
EVT6ROTWFOX97,TRP2020,DRV0040,PAS0428,RSVO3Z3W9IEER,reservation_created,active,Tozeur,Ariana,Tozeur → Ariana,23.0,4,1,Premium,2025-11-02 08:18:32,2025-10-29 02:55:00,2025-11-08 07:55:00,2025,11,2,8,4,T4,November,Sunday,6,44,2025-11-02,Matin,Mehdi Hammami,Bilel Karray
EVT4PNBV89DLD,TRP2301,DRV0034,PAS0017,RSVBW2JJ4NHWQ,reservation_created,active,Jendouba,Gafsa,Jendouba → Gafsa,16.6,2,1,Standard,2025-11-02 10:37:20,2025-10-24 15:40:00,2025-11-03 00:40:00,2025,11,2,10,4,T4,November,Sunday,6,44,2025-11-02,Matin,Mariem Bouslama,Hedi Souissi
EVTUY4KJ8GVSK,TRP0341,DRV0039,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Sousse,Hammamet,Sousse → Hammamet,11.8,3,0,Standard,2025-11-02 10:45:00,2025-11-02 10:45:00,2025-11-13 19:45:00,2025,11,2,10,4,T4,November,Sunday,6,44,2025-11-02,Matin,Sami Guezguez,Pas de passager
EVT3YOVSTUNUP,TRP2365,DRV0058,PAS0188,RSV2BSAYTVV37,reservation_created,active,Kebili,Sfax,Kebili → Sfax,17.1,3,1,Standard,2025-11-02 11:10:08,2025-10-31 08:15:00,2025-11-05 08:15:00,2025,11,2,11,4,T4,November,Sunday,6,44,2025-11-02,Matin,Ines Souissi,Sami Mansouri
EVT8FPDLF5H41,TRP1210,DRV0060,PAS0206,RSVH0XU87O36E,reservation_created,active,Tunis,Gafsa,Tunis → Gafsa,10.5,3,1,Standard,2025-11-02 11:22:23,2025-10-21 07:45:00,2025-11-04 07:45:00,2025,11,2,11,4,T4,November,Sunday,6,44,2025-11-02,Matin,Youssef Khelifi,Wassim Khelifi
EVT6CM363EY89,TRP0240,DRV0039,PAS0187,RSVPNRC3ZKT4P,reservation_created,active,Kebili,Nabeul,Kebili → Nabeul,29.0,2,1,Premium,2025-11-02 12:16:26,2025-11-01 08:05:00,2025-11-05 15:05:00,2025,11,2,12,4,T4,November,Sunday,6,44,2025-11-02,Midi,Sami Guezguez,Sami Chaabane
EVTKHP7JC6QBD,TRP1522,DRV0036,PAS0335,RSV2VLBAWQ4TD,reservation_created,active,Manouba,Gabes,Manouba → Gabes,27.1,4,1,Premium,2025-11-02 12:27:17,2025-10-26 14:15:00,2025-11-08 20:15:00,2025,11,2,12,4,T4,November,Sunday,6,44,2025-11-02,Midi,Hedi Ben Youssef,Bilel Saidi
EVTQC2E4OF4W2,TRP1969,DRV0004,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Zarzis,Gabes,Zarzis → Gabes,15.2,3,0,Standard,2025-11-02 15:10:00,2025-11-02 15:10:00,2025-11-19 19:10:00,2025,11,2,15,4,T4,November,Sunday,6,44,2025-11-02,Après-midi,Mouna Souissi,Pas de passager
EVTQWK5QK7WUG,TRP1461,DRV0009,PAS0375,RSVWO6H8CCVAK,reservation_created,active,Gabes,Mahdia,Gabes → Mahdia,27.6,3,1,Premium,2025-11-02 17:09:12,2025-10-28 06:35:00,2025-11-12 08:35:00,2025,11,2,17,4,T4,November,Sunday,6,44,2025-11-02,Après-midi,Asma Dali,Rim Ferjani
EVT004CC4D25H,TRP2217,DRV0055,PAS0228,RSVZ4E4ZMCOK3,reservation_created,active,Hammamet,Manouba,Hammamet → Manouba,6.8,2,1,Économique,2025-11-02 17:18:35,2025-10-30 13:55:00,2025-11-04 18:55:00,2025,11,2,17,4,T4,November,Sunday,6,44,2025-11-02,Après-midi,Sami Zouari,Sarra Mansouri
EVTPG5CRP92G0,TRP1302,DRV0045,PAS0412,RSVLSUT436HVU,reservation_created,active,Sfax,Manouba,Sfax → Manouba,21.2,4,2,Premium,2025-11-02 18:22:56,2025-10-20 16:15:00,2025-11-04 04:15:00,2025,11,2,18,4,T4,November,Sunday,6,44,2025-11-02,Soir,Nour Mansouri,Sami Zouari
EVTGLJT18Z017,TRP0263,DRV0005,PAS0257,RSV3UDGCJT8OS,reservation_created,active,Ben Arous,Monastir,Ben Arous → Monastir,5.0,3,2,Économique,2025-11-02 19:02:29,2025-10-30 06:25:00,2025-11-11 17:25:00,2025,11,2,19,4,T4,November,Sunday,6,44,2025-11-02,Soir,Aziz Khelifi,Sami Karray
EVTE19IY321A5,TRP1461,DRV0009,PAS0360,RSVON8KRYM0Z1,reservation_created,active,Gabes,Mahdia,Gabes → Mahdia,27.6,3,1,Premium,2025-11-02 19:51:03,2025-10-28 06:35:00,2025-11-12 08:35:00,2025,11,2,19,4,T4,November,Sunday,6,44,2025-11-02,Soir,Asma Dali,Ines Guezguez
EVTKJCRF0KPG5,TRP1386,DRV0039,PAS0099,RSV53V3L3AVUU,reservation_created,active,Ariana,Hammamet,Ariana → Hammamet,5.8,4,1,Économique,2025-11-02 20:02:46,2025-10-26 14:50:00,2025-11-10 17:50:00,2025,11,2,20,4,T4,November,Sunday,6,44,2025-11-02,Soir,Sami Guezguez,Nour Karray
EVTNSNT3EFHZC,TRP2523,DRV0003,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Mahdia,Sousse,Mahdia → Sousse,13.9,2,0,Standard,2025-11-02 20:45:00,2025-11-02 20:45:00,2025-11-16 07:45:00,2025,11,2,20,4,T4,November,Sunday,6,44,2025-11-02,Soir,Asma Karray,Pas de passager
EVTZKZDNDLEU4,TRP2020,DRV0040,PAS0351,RSVZD79V3VT0V,reservation_created,active,Tozeur,Ariana,Tozeur → Ariana,23.0,4,1,Premium,2025-11-02 21:52:31,2025-10-29 02:55:00,2025-11-08 07:55:00,2025,11,2,21,4,T4,November,Sunday,6,44,2025-11-02,Soir,Mehdi Hammami,Wassim Zouari
EVTMEQN9J92JX,TRP2338,DRV0032,PAS0468,RSV20UHK16P8Z,reservation_created,active,Bizerte,Gafsa,Bizerte → Gafsa,15.0,4,1,Standard,2025-11-02 22:44:30,2025-10-23 19:25:00,2025-11-03 19:25:00,2025,11,2,22,4,T4,November,Sunday,6,44,2025-11-02,Nuit,Wassim Souissi,Mariem Guezguez
EVTVORQ59D6SV,TRP1299,DRV0049,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Monastir,Beja,Monastir → Beja,17.1,2,0,Standard,2025-11-03 00:30:00,2025-11-03 00:30:00,2025-11-16 09:30:00,2025,11,3,0,4,T4,November,Monday,0,45,2025-11-03,Nuit,Sarra Bouslama,Pas de passager
EVTQD66BX0RTM,TRP0237,DRV0040,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Djerba,Gabes,Djerba → Gabes,6.7,2,0,Économique,2025-11-03 00:55:00,2025-11-03 00:55:00,2025-11-19 07:55:00,2025,11,3,0,4,T4,November,Monday,0,45,2025-11-03,Nuit,Mehdi Hammami,Pas de passager
EVTZLBUXKZB7A,TRP1577,DRV0053,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Sfax,Zarzis,Sfax → Zarzis,15.5,2,0,Standard,2025-11-03 01:20:00,2025-11-03 01:20:00,2025-11-13 09:20:00,2025,11,3,1,4,T4,November,Monday,0,45,2025-11-03,Nuit,Khalil Khelifi,Pas de passager
EVTT4XS3DF78Q,TRP2263,DRV0058,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Beja,Hammamet,Beja → Hammamet,23.3,3,0,Premium,2025-11-03 02:10:00,2025-11-03 02:10:00,2025-11-15 12:10:00,2025,11,3,2,4,T4,November,Monday,0,45,2025-11-03,Nuit,Ines Souissi,Pas de passager
EVTZ2F5SIJMV7,TRP1917,DRV0049,PAS0025,RSVXUG8P3HR7T,reservation_created,active,Djerba,Jendouba,Djerba → Jendouba,12.8,4,1,Standard,2025-11-03 02:13:29,2025-10-21 23:45:00,2025-11-07 02:45:00,2025,11,3,2,4,T4,November,Monday,0,45,2025-11-03,Nuit,Sarra Bouslama,Mouna Bouazizi
EVTC2SPVBAXIA,TRP1873,DRV0014,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Tunis,Zarzis,Tunis → Zarzis,12.3,4,0,Standard,2025-11-03 05:10:00,2025-11-03 05:10:00,2025-11-21 14:10:00,2025,11,3,5,4,T4,November,Monday,0,45,2025-11-03,Nuit,Mouna Bouslama,Pas de passager
EVT9F9PWBXD9J,TRP2437,DRV0030,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Sousse,Ben Arous,Sousse → Ben Arous,14.3,4,0,Standard,2025-11-03 05:35:00,2025-11-03 05:35:00,2025-11-21 17:35:00,2025,11,3,5,4,T4,November,Monday,0,45,2025-11-03,Nuit,Bilel Chaabane,Pas de passager
EVTLJ9A6BKO4J,TRP2317,DRV0017,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Hammamet,Manouba,Hammamet → Manouba,7.0,4,0,Économique,2025-11-03 05:50:00,2025-11-03 05:50:00,2025-11-17 09:50:00,2025,11,3,5,4,T4,November,Monday,0,45,2025-11-03,Nuit,Ameni Kouki m,Pas de passager
EVTBVQOYUP8V2,TRP1582,DRV0040,PAS0392,RSVSTOTPXY8EB,reservation_created,active,Ben Arous,Monastir,Ben Arous → Monastir,20.6,4,2,Premium,2025-11-03 06:56:28,2025-10-19 19:05:00,2025-11-09 19:05:00,2025,11,3,6,4,T4,November,Monday,0,45,2025-11-03,Matin,Mehdi Hammami,Nour Khelifi
EVTCCQ07B70OS,TRP2317,DRV0017,PAS0374,RSVOZY9H3RDIX,reservation_created,active,Hammamet,Manouba,Hammamet → Manouba,7.0,4,1,Économique,2025-11-03 07:04:19,2025-11-03 05:50:00,2025-11-17 09:50:00,2025,11,3,7,4,T4,November,Monday,0,45,2025-11-03,Matin,Ameni Kouki m,Skander Guezguez
EVTKMX8DHIC6V,TRP0889,DRV0042,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Kairouan,Djerba,Kairouan → Djerba,22.0,2,0,Premium,2025-11-03 09:05:00,2025-11-03 09:05:00,2025-11-14 17:05:00,2025,11,3,9,4,T4,November,Monday,0,45,2025-11-03,Matin,Hedi Bouazizi,Pas de passager
EVTBU74URWISE,TRP1179,DRV0051,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Beja,Sousse,Beja → Sousse,13.2,2,0,Standard,2025-11-03 09:05:00,2025-11-03 09:05:00,2025-11-23 18:05:00,2025,11,3,9,4,T4,November,Monday,0,45,2025-11-03,Matin,Rim Karray,Pas de passager
EVTICYBU8SSMY,TRP1591,DRV0025,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Ariana,Mahdia,Ariana → Mahdia,14.1,3,0,Standard,2025-11-03 10:30:00,2025-11-03 10:30:00,2025-11-08 20:30:00,2025,11,3,10,4,T4,November,Monday,0,45,2025-11-03,Matin,Ahmed Ferjani,Pas de passager
EVTES9P6TXQ5C,TRP2321,DRV0052,PAS0140,RSVXIMWSSL4M4,reservation_created,active,Tozeur,Ben Arous,Tozeur → Ben Arous,28.6,4,1,Premium,2025-11-03 12:42:45,2025-10-28 06:25:00,2025-11-03 16:25:00,2025,11,3,12,4,T4,November,Monday,0,45,2025-11-03,Midi,Youssef Khelifi,Nour Trabelsi
EVTH1J41CEADX,TRP2173,DRV0052,PAS0361,RSV4D4RGEWELI,reservation_created,active,Zarzis,Manouba,Zarzis → Manouba,27.9,4,1,Premium,2025-11-03 12:56:09,2025-10-23 12:05:00,2025-11-04 21:05:00,2025,11,3,12,4,T4,November,Monday,0,45,2025-11-03,Midi,Youssef Khelifi,Hedi Hammami
EVTI0PNAV8HU5,TRP1386,DRV0039,PAS0466,RSVYZ2KS9VVJ0,reservation_created,active,Ariana,Hammamet,Ariana → Hammamet,5.8,4,1,Économique,2025-11-03 13:38:51,2025-10-26 14:50:00,2025-11-10 17:50:00,2025,11,3,13,4,T4,November,Monday,0,45,2025-11-03,Midi,Sami Guezguez,Asma Dali
EVTUBPZKCD6YU,TRP1589,DRV0022,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Kairouan,Ariana,Kairouan → Ariana,17.5,3,0,Standard,2025-11-03 13:55:00,2025-11-03 13:55:00,2025-11-23 18:55:00,2025,11,3,13,4,T4,November,Monday,0,45,2025-11-03,Midi,Asma Zouari,Pas de passager
EVT2POZ4XV87U,TRP0394,DRV0041,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Monastir,Kebili,Monastir → Kebili,29.3,3,0,Premium,2025-11-03 15:30:00,2025-11-03 15:30:00,2025-11-19 17:30:00,2025,11,3,15,4,T4,November,Monday,0,45,2025-11-03,Après-midi,Eya Bouazizi,Pas de passager
EVTSZNPXUCV6D,TRP0770,DRV0050,PAS0125,RSVVO3WSNSA65,reservation_created,active,Monastir,Zarzis,Monastir → Zarzis,31.6,4,1,Luxe,2025-11-03 16:02:06,2025-10-31 08:25:00,2025-11-15 08:25:00,2025,11,3,16,4,T4,November,Monday,0,45,2025-11-03,Après-midi,Wassim Dali,Ahmed Trabelsi
EVTQCQNYIADPZ,TRP0160,DRV0015,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Sfax,Ben Arous,Sfax → Ben Arous,21.0,4,0,Premium,2025-11-03 18:05:00,2025-11-03 18:05:00,2025-11-09 06:05:00,2025,11,3,18,4,T4,November,Monday,0,45,2025-11-03,Soir,Asma Ben Ali,Pas de passager
EVTQ37RPU8GN9,TRP2523,DRV0003,PAS0109,RSVQQJW4SYI8I,reservation_created,active,Mahdia,Sousse,Mahdia → Sousse,13.9,2,1,Standard,2025-11-03 22:32:35,2025-11-02 20:45:00,2025-11-16 07:45:00,2025,11,3,22,4,T4,November,Monday,0,45,2025-11-03,Nuit,Asma Karray,Sarra Bouazizi
EVT0OLID0H5BV,TRP1936,DRV0044,PAS0089,RSV7MNMV203TZ,reservation_created,active,Gabes,Sousse,Gabes → Sousse,27.7,2,1,Premium,2025-11-03 23:22:10,2025-10-29 07:35:00,2025-11-19 09:35:00,2025,11,3,23,4,T4,November,Monday,0,45,2025-11-03,Nuit,Wassim Mansouri,Wassim Ferjani
EVT27CH8TISE0,TRP0425,DRV0040,PAS0104,RSVGTFGMUM0A1,reservation_created,active,Hammamet,Jendouba,Hammamet → Jendouba,22.2,4,1,Premium,2025-11-04 01:06:19,2025-10-30 06:55:00,2025-11-11 17:55:00,2025,11,4,1,4,T4,November,Tuesday,1,45,2025-11-04,Nuit,Mehdi Hammami,Ilyes Zouari
EVTXBOX4FE441,TRP2365,DRV0058,PAS0324,RSVOG9O4VE0X6,reservation_created,active,Kebili,Sfax,Kebili → Sfax,17.1,3,1,Standard,2025-11-04 01:06:34,2025-10-31 08:15:00,2025-11-05 08:15:00,2025,11,4,1,4,T4,November,Tuesday,1,45,2025-11-04,Nuit,Ines Souissi,Skander Trabelsi
EVTIIF9N8FW1C,TRP1461,DRV0009,PAS0214,RSV82IH2ZGL19,reservation_created,active,Gabes,Mahdia,Gabes → Mahdia,27.6,3,1,Premium,2025-11-04 02:28:45,2025-10-28 06:35:00,2025-11-12 08:35:00,2025,11,4,2,4,T4,November,Tuesday,1,45,2025-11-04,Nuit,Asma Dali,Eya Zouari
EVTICT30L4HE3,TRP1215,DRV0015,PAS0226,RSVMHHL32XRLQ,reservation_created,active,Ben Arous,Mahdia,Ben Arous → Mahdia,16.0,4,1,Standard,2025-11-04 03:34:48,2025-10-24 09:45:00,2025-11-07 15:45:00,2025,11,4,3,4,T4,November,Tuesday,1,45,2025-11-04,Nuit,Asma Ben Ali,Mehdi Saidi
EVTT5A78HRRWJ,TRP0435,DRV0037,PAS0008,RSVSWDWAOO8ZE,reservation_created,active,Mahdia,Gabes,Mahdia → Gabes,29.5,4,1,Premium,2025-11-04 03:50:32,2025-10-30 06:40:00,2025-11-18 08:40:00,2025,11,4,3,4,T4,November,Tuesday,1,45,2025-11-04,Nuit,Aziz Guezguez,Mariem Guezguez
EVT8905HO2CCZ,TRP0248,DRV0033,PAS0324,RSV8BX637SC72,reservation_created,active,Ariana,Nabeul,Ariana → Nabeul,7.1,4,1,Économique,2025-11-04 04:05:54,2025-10-24 03:00:00,2025-11-04 07:00:00,2025,11,4,4,4,T4,November,Tuesday,1,45,2025-11-04,Nuit,Skander Souissi,Skander Trabelsi
EVTRBZSZW5UKG,TRP1281,DRV0040,PAS0363,RSV1C2XH717EK,reservation_created,active,Sfax,Zarzis,Sfax → Zarzis,22.5,4,2,Premium,2025-11-04 05:35:44,2025-10-24 21:10:00,2025-11-11 09:10:00,2025,11,4,5,4,T4,November,Tuesday,1,45,2025-11-04,Nuit,Mehdi Hammami,Ines Kouki m
EVTIC9D89EEL9,TRP1348,DRV0002,PAS0412,RSVCYFNMDB6JV,reservation_created,active,Gabes,Tunis,Gabes → Tunis,11.8,3,1,Standard,2025-11-04 06:49:38,2025-10-25 10:50:00,2025-11-04 22:50:00,2025,11,4,6,4,T4,November,Tuesday,1,45,2025-11-04,Matin,Youssef Hammami,Sami Zouari
EVT54WQRV5ND6,TRP1138,DRV0018,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Beja,Monastir,Beja → Monastir,11.1,2,0,Standard,2025-11-04 07:35:00,2025-11-04 07:35:00,2025-11-19 17:35:00,2025,11,4,7,4,T4,November,Tuesday,1,45,2025-11-04,Matin,Mouna Masmoudi,Pas de passager
EVTD8WZGL51RG,TRP0305,DRV0019,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Kairouan,Jendouba,Kairouan → Jendouba,13.5,2,0,Standard,2025-11-04 09:10:00,2025-11-04 09:10:00,2025-11-14 09:10:00,2025,11,4,9,4,T4,November,Tuesday,1,45,2025-11-04,Matin,Skander Kouki m,Pas de passager
EVTIYBZ5KT0PO,TRP1969,DRV0004,PAS0152,RSVF0UXMYYE3X,reservation_created,active,Zarzis,Gabes,Zarzis → Gabes,15.2,3,1,Standard,2025-11-04 09:35:04,2025-11-02 15:10:00,2025-11-19 19:10:00,2025,11,4,9,4,T4,November,Tuesday,1,45,2025-11-04,Matin,Mouna Souissi,Bilel Chaabane
EVT157OFCGML9,TRP0160,DRV0015,PAS0185,RSVGKIRXC9T3J,reservation_created,active,Sfax,Ben Arous,Sfax → Ben Arous,21.0,4,2,Premium,2025-11-04 10:25:47,2025-11-03 18:05:00,2025-11-09 06:05:00,2025,11,4,10,4,T4,November,Tuesday,1,45,2025-11-04,Matin,Asma Ben Ali,Youssef Hammami
EVT49OY92VIGC,TRP1215,DRV0015,PAS0165,RSVCBWAEJIROA,reservation_created,active,Ben Arous,Mahdia,Ben Arous → Mahdia,16.0,4,1,Standard,2025-11-04 11:17:47,2025-10-24 09:45:00,2025-11-07 15:45:00,2025,11,4,11,4,T4,November,Tuesday,1,45,2025-11-04,Matin,Asma Ben Ali,Eya Souissi
EVTT7S5S08SPR,TRP0955,DRV0022,PAS0055,RSVL5M46NY1Y3,reservation_created,active,Tozeur,Tunis,Tozeur → Tunis,13.8,4,1,Standard,2025-11-04 12:17:40,2025-10-31 09:05:00,2025-11-07 15:05:00,2025,11,4,12,4,T4,November,Tuesday,1,45,2025-11-04,Midi,Asma Zouari,Mariem Souissi
EVTQUCPYQ0CEW,TRP0341,DRV0039,PAS0005,RSVEVWXXUOIEB,reservation_created,active,Sousse,Hammamet,Sousse → Hammamet,11.8,3,1,Standard,2025-11-04 13:08:17,2025-11-02 10:45:00,2025-11-13 19:45:00,2025,11,4,13,4,T4,November,Tuesday,1,45,2025-11-04,Midi,Sami Guezguez,Asma Ben Ali
EVTQXW7DS7K25,TRP0297,DRV0008,PAS0370,RSVJCPFKAP0WZ,reservation_created,active,Manouba,Zarzis,Manouba → Zarzis,32.8,3,1,Luxe,2025-11-04 13:15:20,2025-10-28 06:00:00,2025-11-16 17:00:00,2025,11,4,13,4,T4,November,Tuesday,1,45,2025-11-04,Midi,Youssef Karray,Skander Guezguez
EVT87EY4TO4HU,TRP1045,DRV0046,PAS0438,RSVEY5XZTXFIW,reservation_created,active,Ben Arous,Jendouba,Ben Arous → Jendouba,22.5,3,1,Premium,2025-11-04 13:27:22,2025-10-29 11:00:00,2025-11-15 14:00:00,2025,11,4,13,4,T4,November,Tuesday,1,45,2025-11-04,Midi,Youssef Masmoudi,Asma Saidi
EVTUNUDJHJSO0,TRP2365,DRV0058,PAS0461,RSVKIAGLNOO49,reservation_created,active,Kebili,Sfax,Kebili → Sfax,17.1,3,1,Standard,2025-11-04 15:07:10,2025-10-31 08:15:00,2025-11-05 08:15:00,2025,11,4,15,4,T4,November,Tuesday,1,45,2025-11-04,Après-midi,Ines Souissi,Ilyes Kouki m
EVTJ2GHRDVQVZ,TRP2365,DRV0058,PAS0188,RSVUCVU4KPFNW,reservation_created,active,Kebili,Sfax,Kebili → Sfax,17.1,3,1,Standard,2025-11-04 16:10:24,2025-10-31 08:15:00,2025-11-05 08:15:00,2025,11,4,16,4,T4,November,Tuesday,1,45,2025-11-04,Après-midi,Ines Souissi,Sami Mansouri
EVTY1HR4ALV0L,TRP2480,DRV0007,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Djerba,Tunis,Djerba → Tunis,13.1,4,0,Standard,2025-11-04 16:45:00,2025-11-04 16:45:00,2025-11-23 21:45:00,2025,11,4,16,4,T4,November,Tuesday,1,45,2025-11-04,Après-midi,Ameni Trabelsi,Pas de passager
EVTRJ8JGWRSKX,TRP1917,DRV0049,PAS0453,RSVDJXHUL3WZQ,reservation_created,active,Djerba,Jendouba,Djerba → Jendouba,12.8,4,1,Standard,2025-11-04 19:29:12,2025-10-21 23:45:00,2025-11-07 02:45:00,2025,11,4,19,4,T4,November,Tuesday,1,45,2025-11-04,Soir,Sarra Bouslama,Mariem Trabelsi
EVT0GG3AFA9LC,TRP2173,DRV0052,PAS0320,RSV0UBH4HKR3C,reservation_created,active,Zarzis,Manouba,Zarzis → Manouba,27.9,4,1,Premium,2025-11-04 20:03:26,2025-10-23 12:05:00,2025-11-04 21:05:00,2025,11,4,20,4,T4,November,Tuesday,1,45,2025-11-04,Soir,Youssef Khelifi,Sami Khelifi
EVTM45NEKPZGQ,TRP1415,DRV0025,PAS0244,RSV8IVWHIB8BM,reservation_created,active,Djerba,Beja,Djerba → Beja,14.6,3,1,Standard,2025-11-04 20:27:23,2025-10-21 07:05:00,2025-11-05 17:05:00,2025,11,4,20,4,T4,November,Tuesday,1,45,2025-11-04,Soir,Ahmed Ferjani,Hedi Trabelsi
EVT36U60S8Z2T,TRP2502,DRV0019,PAS0350,RSV4XO1QAONHR,reservation_created,active,Zarzis,Gabes,Zarzis → Gabes,19.9,4,1,Standard,2025-11-04 21:13:36,2025-10-31 12:00:00,2025-11-07 18:00:00,2025,11,4,21,4,T4,November,Tuesday,1,45,2025-11-04,Soir,Skander Kouki m,Ameni Zouari
EVTB03KAZHE8S,TRP2263,DRV0058,PAS0032,RSVL8WI06WC3U,reservation_created,active,Beja,Hammamet,Beja → Hammamet,23.3,3,1,Premium,2025-11-04 21:55:40,2025-11-03 02:10:00,2025-11-15 12:10:00,2025,11,4,21,4,T4,November,Tuesday,1,45,2025-11-04,Soir,Ines Souissi,Mehdi Saidi
